TIME,[JYJ]AI_CAL[5],[JYJ]AI_CAL[6],[JYJ]AI_CAL[7],[GXC]AI_CAL[35],[GXC]AI_CAL[46],[GXC]AI_CAL[37],[GXC]AI_CAL[33],[GXC]AI_CAL[45],[GXC]AI_CAL[47],[GXC]AI_CAL[34],[PDJ]AI_CAL[12],[PDJ]AI_CAL[11],[PDJ]AI_CAL[10],[PDJ]AI_CAL[7],[PDJ]AI_CAL[8],[PDJ]AI_CAL[9],[PDJ]AI_CAL[5]
2023/1/18 15:00,0.5,1.04,10.78,31.11,3.49,6.04,0,515.87,7.59,1265.18,5.95,0.18,0.16,0.49,6.86,8.04,1189.61
2023/1/18 15:15,0.5,1.04,10.78,31.13,3.49,5.99,0,515.87,7.59,1894.2,5.95,0.18,0.36,0.48,6.87,8.01,1178.81
2023/1/18 15:30,0.5,1.04,10.78,31.08,3.49,6.07,0,515.91,7.59,1792.22,6.96,0.18,0.36,0.44,6.87,8.26,1199.62
2023/1/18 15:45,0.5,1.04,10.76,31.03,3.49,6.04,0,515.79,7.59,2117.18,6.96,0.18,0.36,0.48,6.87,8.26,1221.9
2023/1/18 16:00,0.5,1.04,10.71,31.1,3.48,6.06,0.64,515.88,7.62,1841.79,6.96,0.18,0.36,0.42,6.87,8.29,1772.69
2023/1/18 16:15,0.5,1.04,10.78,31.87,3.49,6.03,2.11,515.8,7.6,1923.05,6.96,0.18,0.36,1.06,6.85,8.27,1752.08
2023/1/18 16:30,0.5,1.04,10.78,31.87,3.49,5.88,1.46,515.66,7.57,1832.46,6.96,0.18,0.36,0.81,6.83,8.27,1722.05
2023/1/18 16:45,0.5,1.04,10.78,31.89,3.39,6.03,0,515.88,7.58,1941.11,6.96,0.18,0.36,0.73,6.83,8.27,1701.83
2023/1/18 17:00,0.5,1.04,10.78,31.86,3.39,5.98,0,320.67,7.57,1821.18,6.95,0.18,0.36,0.67,6.81,8.27,1698.89
2023/1/18 17:15,0.5,1.04,10.78,31.88,3.38,6.01,0.52,320.69,7.59,1903.81,6.95,0.18,0.36,0.78,6.8,8.26,1691.62
2023/1/18 17:30,0.5,1.04,10.78,31.9,3.39,6.02,0,320.65,7.57,1824.51,7.38,0.18,0.38,0.64,6.81,8.84,1680.83
2023/1/18 17:45,0.5,1.04,10.78,31.84,3.39,6.02,0,320.49,7.54,1938.66,7.38,0.18,0.38,0.74,6.8,8.85,1662.47
2023/1/18 18:00,0.5,1.04,10.78,31.9,3.38,6.01,0,320.71,7.59,2089.31,7.38,0.18,0.38,0.66,6.81,8.82,1564.03
2023/1/18 18:15,0.5,1.04,10.78,31.54,3.39,6,1.11,320.47,7.55,1935.42,7.38,0.17,0.38,0.62,6.82,8.83,1556.28
2023/1/18 18:30,0.5,1.04,10.78,31.48,3.38,5.98,1.87,320.47,7.54,1828.83,7.38,0.17,0.38,0.59,6.81,8.82,1566.98
2023/1/18 18:45,0.5,1.04,10.78,31.5,3.25,5.95,0,320.73,7.6,1919.32,7.37,0.17,0.38,0.59,6.81,8.83,1556.67
2023/1/18 19:00,0.5,1.04,10.78,31.52,3.25,5.99,0,489.05,7.59,1837.08,7.38,0.17,0.38,0.68,6.81,8.86,1566.29
2023/1/18 19:15,0.5,1.04,10.78,31.51,3.25,6,2.35,488.83,7.56,1964.96,7.37,0.17,0.56,0.63,6.81,8.83,1563.84
2023/1/18 19:30,0.5,1.04,10.78,31.43,3.25,6.12,0,488.89,7.55,1864.85,7.97,0.17,0.56,0.6,6.82,8.33,1550.59
2023/1/18 19:45,0.5,1.04,10.78,31.5,3.25,6.09,2.7,488.8,7.55,1929.53,7.96,0.17,0.56,0.55,6.82,8.33,1571.3
2023/1/18 1:00,0.5,1.04,10.69,33.99,3.56,6.07,0,385.04,7.07,1768.37,7.44,0.21,0.41,0.59,6.88,8.63,1504.75
2023/1/18 1:15,0.5,1.04,10.78,33.97,3.55,5.8,0.58,385.24,7.11,1719.99,7.45,0.21,0.32,0.63,6.88,8.64,1497.69
2023/1/18 1:30,0.5,1.04,10.78,34,3.54,6.03,0,385.26,7.11,1726.96,6.95,0.21,0.32,0.64,6.88,9.08,1501.42
2023/1/18 1:45,0.5,1.04,10.78,33.93,3.54,6.12,0,385.26,7.12,1704.19,6.96,0.21,0.32,0.71,6.88,9.11,1499.75
2023/1/18 20:00,0.5,1.04,10.78,31.46,3.25,6.06,0.87,488.79,7.53,1839.04,7.96,0.17,0.56,0.65,6.81,8.32,1560.01
2023/1/18 20:15,0.5,1.04,10.78,30.91,3.25,6.02,0,488.97,7.55,1934.04,7.97,0.17,0.56,0.64,6.81,8.36,1562.37
2023/1/18 20:30,0.5,1.04,10.78,30.96,3.25,6.03,1.11,488.99,7.55,1886.05,7.96,0.17,0.56,0.66,6.82,8.32,1576.2
2023/1/18 20:45,0.5,1.04,10.78,30.91,3.23,6.01,0,489.01,7.54,1936.89,7.96,0.17,0.56,0.62,6.81,8.32,1568.06
2023/1/18 21:00,0.5,1.04,10.78,30.96,3.22,5.97,1.64,488.91,7.53,1835.11,7.96,0.17,0.56,0.69,6.81,8.32,1567.86
2023/1/18 21:15,0.5,1.04,10.78,30.9,3.21,6.06,2.35,488.87,7.54,1907.35,7.96,0.17,0.46,0.57,6.8,8.32,1561.38
2023/1/18 21:30,0.5,1.04,10.78,31.01,3.22,6.11,0,489.06,7.53,1835.5,8.22,0.17,0.46,0.65,6.8,8.91,1568.74
2023/1/18 21:45,0.5,1.04,10.78,31.01,3.22,6.09,1.4,488.77,7.49,1935.42,8.22,0.17,0.46,0.7,7.4,8.89,1572.96
2023/1/18 22:00,0.5,1.04,10.78,30.9,3.22,5.98,2.52,488.86,7.54,1852.88,8.21,0.17,0.46,0.8,7.62,8.89,1571.39
2023/1/18 22:15,0.5,1.04,10.78,34.15,3.22,6.04,1.58,488.78,7.51,1916.38,8.22,0.17,0.46,0.8,7.71,8.89,1565.9
2023/1/18 22:30,0.5,1.04,10.78,34.14,3.23,5.99,2.35,488.8,7.51,1816.76,8.22,0.17,0.46,0.72,7.25,8.89,1583.76
2023/1/18 22:45,0.5,1.04,10.78,34.11,3.7,6.11,0,488.93,7.52,1901.65,8.21,0.17,0.46,0.71,7.04,8.91,1571.1
2023/1/18 23:00,0.5,1.04,10.78,34.15,3.68,5.99,0.87,515.88,7.55,1832.76,8.22,0.17,0.46,0.66,6.94,8.91,1594.75
2023/1/18 23:15,0.5,1.04,10.77,34.17,3.69,6.03,2.58,515.72,7.52,1941.8,8.22,0.17,0.46,0.67,6.88,8.89,1578.95
2023/1/18 23:30,0.5,1.04,10.69,34.14,3.69,5.91,1.05,515.65,7.51,1814.6,8.24,0.17,0.05,0.74,6.85,9.08,1579.54
2023/1/18 23:45,0.5,1.04,10.78,34.1,3.7,6.06,0,515.7,7.52,1912.45,8.25,0.17,0.05,0.68,6.83,9.08,1580.82
2023/1/18 2:00,0.5,1.04,10.78,34.02,3.54,6.02,2.64,385.01,7.1,1760.23,6.96,0.21,0.32,0.65,6.88,9.11,1502.1
2023/1/18 2:15,0.5,1.04,10.78,32.35,3.55,5.98,0,385.12,7.1,1861.91,6.96,0.2,0.32,0.58,6.89,9.07,1489.44
2023/1/18 2:30,0.5,1.04,10.78,32.33,3.55,6.06,1.64,384.98,7.09,1734.12,6.96,0.2,0.32,0.53,6.9,9.1,1274.21
2023/1/18 2:45,0.5,1.04,10.78,32.38,3.27,6.02,1.34,385.2,7.14,1773.28,6.96,0.2,0.32,0.6,6.89,9.11,1293.94
2023/1/18 3:00,0.5,1.04,10.78,32.54,3.29,5.99,0,248.66,7.11,1749.53,6.95,0.2,0.32,0.52,6.89,9.07,1294.03
2023/1/18 3:15,0.5,1.04,10.71,32.52,3.28,6.03,0,248.83,7.15,1738.14,6.96,0.2,0.34,0.65,6.9,9.11,1296.88
2023/1/18 3:30,0.5,1.04,10.77,32.51,3.28,6,0.76,248.78,7.14,1769.55,6.49,0.2,0.34,0.61,6.9,8.52,1333.1
2023/1/18 3:45,0.5,1.04,10.78,32.55,3.28,6,0,248.75,7.09,1774.65,6.49,0.2,0.34,0.63,6.9,8.49,1333.29
2023/1/18 4:00,0.5,1.04,10.78,32.53,3.29,6.03,0,248.7,7.04,1755.61,6.49,0.2,0.34,0.54,6.89,8.48,1333.39
2023/1/18 4:15,0.5,1.04,10.78,27.27,3.29,6.05,0,248.7,6.97,1719.99,6.49,0.2,0.34,0.53,6.88,8.5,1341.83
2023/1/18 4:30,0.5,1.04,10.78,27.14,3.28,5.95,0.81,248.56,6.96,1750.8,6.5,0.2,0.34,0.56,6.89,8.52,1379.23
2023/1/18 4:45,0.5,1.04,10.78,27.11,2.64,6,2.05,248.56,6.98,1750.31,6.49,0.2,0.34,0.49,6.88,8.49,1358.91
2023/1/18 5:00,0.5,1.04,10.78,27.11,2.62,6.08,0,195.69,7.03,1731.47,6.49,0.2,0.34,0.6,6.88,8.5,1366.96
2023/1/18 5:15,0.5,1.04,10.78,27.17,2.63,5.98,2.05,195.5,7.03,1771.91,6.5,0.2,0.33,1.47,6.88,8.52,1969.38
2023/1/18 5:30,0.5,1.04,10.78,27.13,2.63,6.03,0,195.68,7.07,1800.47,6.14,0.2,0.33,0.97,6.88,8.55,1893.02
2023/1/18 5:45,0.5,1.04,10.78,27.09,2.63,6.1,0,195.63,7.07,1770.24,6.14,0.2,0.33,0.86,6.88,8.55,1851.8
2023/1/18 6:00,0.5,1.04,10.78,27.1,2.63,6.05,1.4,195.41,7.05,1708.41,6.14,0.2,0.33,0.76,6.89,8.55,1624.2
2023/1/18 6:15,0.5,1.04,10.78,22.73,2.63,5.94,0,195.58,7.06,1542.15,6.14,0.19,0.33,0.65,6.9,8.57,1245.45
2023/1/18 6:30,0.5,1.04,10.78,22.73,2.63,6.08,0.11,195.69,7.09,1526.35,6.14,0.19,0.33,0.69,6.91,8.55,1242.61
2023/1/18 6:45,0.5,1.04,10.78,22.7,2.19,6.02,0.76,195.44,7.05,1532.23,6.14,0.19,0.33,0.51,6.92,8.55,1237.9
2023/1/18 7:00,0.5,1.04,10.78,22.73,2.18,6.06,0,141.34,7.07,1528.11,6.14,0.19,0.33,0.51,6.93,8.55,1245.45
2023/1/18 7:15,0.5,1.04,10.78,22.74,2.19,6,2.52,141.11,7.05,1515.75,6.14,0.19,0.23,0.54,6.94,8.58,1242.9
2023/1/18 7:30,0.5,1.04,10.78,22.69,2.18,5.96,0,141.33,7.09,1559.72,6.17,0.19,0.23,0.52,6.95,8.58,1246.73
2023/1/18 7:45,0.5,1.04,10.78,22.74,2.18,6.01,1.29,141.29,7.1,1554.91,6.17,0.19,0.23,0.52,6.95,8.55,1242.9
2023/1/18 8:00,0.5,1.04,10.69,22.72,2.19,6.02,0.52,141.07,7.05,1844.14,6.17,0.19,0.23,0.51,6.95,8.54,1250.75
2023/1/18 8:15,0.5,1.04,10.78,20.02,2.19,6.02,0,141.33,7.08,1865.24,6.17,0.18,0.23,0.52,6.96,8.55,1277.25
2023/1/18 8:30,0.5,1.04,10.78,20.07,2.18,5.99,2.52,141.08,7.03,1854.45,6.17,0.18,0.23,0.44,6.97,8.57,1281.67
2023/1/18 8:45,0.5,1.04,10.78,20.07,1.91,6.07,2.17,141.08,7.04,1890.56,6.17,0.18,0.23,0.4,6.96,8.57,1302.67
2023/1/18 9:00,0.5,1.04,10.78,20.01,1.92,6.02,0.99,149.47,7.04,1868.19,6.17,0.18,0.23,0.52,6.97,8.54,1310.72
2023/1/18 9:15,0.5,1.04,10.78,20.05,1.91,5.98,0,149.72,7.07,1862.49,6.17,0.18,0.11,0.46,6.97,8.55,1335.45
2023/1/18 9:30,0.5,1.04,10.78,20.01,1.91,6.06,2.11,149.48,7.03,1766.02,5.51,0.18,0.11,0.59,6.96,8.1,1686.52
2023/1/18 9:45,0.5,1.04,10.78,20.02,1.9,6.07,2.46,149.57,7.06,1860.24,5.51,0.18,0.11,0.59,6.95,8.1,1641.47
2023/1/19 0:00,0.5,1.04,10.78,34.09,3.69,6.01,2.4,515.73,7.53,1829.32,8.25,0.17,0.05,0.69,6.82,9.09,1586.41
2023/1/19 0:15,0.5,1.04,10.78,33.01,3.69,6.08,0,515.7,7.51,1952.1,8.25,0.2,0.05,0.65,6.82,9.08,1588.86
2023/1/19 0:30,0.5,1.04,10.78,33.01,3.69,6.11,1.52,515.67,7.54,1862.79,8.25,0.2,0.05,0.68,6.81,9.07,1584.55
2023/1/19 0:45,0.5,1.04,10.78,33.02,3.47,5.98,0,515.93,7.55,2120.62,8.24,0.2,0.05,0.69,6.81,9.08,1577.87
2023/1/19 10:00,0.5,1.04,10.78,20.16,1.95,6.04,0,176.79,7.47,1917.26,8.54,0.18,0.12,0.63,6.89,8.73,1600.15
2023/1/19 10:15,0.5,1.04,10.78,25.44,1.95,6.01,0,176.76,7.49,1966.43,8.54,0.16,0.12,0.58,6.88,8.73,1601.62
2023/1/19 10:30,0.5,1.04,10.78,25.46,1.95,6.07,2.11,176.56,7.48,2261.85,8.54,0.16,0.12,0.62,6.88,8.73,1619.98
2023/1/19 10:45,0.5,1.04,10.78,25.51,2.46,6.1,0.87,176.54,7.52,2296.79,8.54,0.16,0.12,0.56,6.88,8.76,1634.89
2023/1/19 11:00,0.5,1.04,10.78,25.47,2.46,6.01,0,227.69,7.55,2304.84,8.54,0.16,0.12,0.55,6.88,8.75,1665.12
2023/1/19 11:15,0.5,1.04,10.78,25.5,2.45,6.11,1.29,227.49,7.54,2366.37,8.54,0.16,0.09,0.95,6.86,8.73,2995.19
2023/1/19 11:30,0.5,1.04,10.78,25.49,2.44,6.04,1.76,227.64,7.56,2302.38,8.02,0.16,0.09,0.91,6.85,8.23,2789.87
2023/1/19 11:45,0.5,1.04,10.78,25.45,2.46,6.09,0,227.74,7.57,2322.7,8.02,0.16,0.09,0.73,6.85,8.23,1790.26
2023/1/19 12:00,0.5,1.04,10.78,25.48,2.45,6,0,227.61,7.56,2288.94,8.02,0.16,0.09,0.65,6.85,8.22,1837.27
2023/1/19 12:15,0.5,1.04,10.72,29.85,2.45,6.01,0,227.76,7.56,2489.74,8.02,0.17,0.09,0.64,6.85,8.25,1863.18
2023/1/19 12:30,0.5,1.04,10.69,29.85,2.46,6.01,0,227.52,7.51,2462.46,8.02,0.17,0.09,0.74,6.86,8.24,1908.23
2023/1/19 12:45,0.5,1.04,10.78,29.87,3.13,6.07,0.34,227.72,7.58,2566,8.02,0.17,0.09,0.61,6.85,8.23,1902.73
2023/1/19 13:00,0.5,1.04,10.78,29.77,3.13,6.01,1.23,267.29,7.57,2485.33,8.02,0.17,0.09,0.73,6.83,8.23,1952.3
2023/1/19 13:15,0.5,1.04,10.78,29.78,3.13,6.09,0,267.34,7.57,2533.52,8.02,0.17,0.09,0.78,6.81,8.23,1976.54
2023/1/19 13:30,0.5,1.04,10.78,29.83,3.13,6.08,2.46,267.2,7.57,2534.11,8.12,0.17,0.17,1.01,6.8,10.2,2127.59
2023/1/19 13:45,0.5,1.04,10.78,29.83,3.13,6.01,2.35,267.12,7.54,2561.59,8.12,0.17,0.17,0.95,6.77,10.16,2647.46
2023/1/19 14:00,0.5,1.04,10.78,29.88,3.13,6.1,0,267.25,7.55,2497.3,8.12,0.17,0.17,0.98,6.76,10.16,2496.22
2023/1/19 14:15,0.5,1.04,10.78,31.27,3.14,6.06,0,267.11,7.53,2536.07,8.12,0.16,0.17,1.02,6.76,10.17,2497.89
2023/1/19 14:30,0.5,1.04,10.78,31.29,3.14,6.06,0,267.28,7.53,2507.7,8.12,0.16,0.17,1.01,6.76,10.17,2392.29
2023/1/19 14:45,0.5,1.04,10.78,31.27,3.41,6.05,0.93,267.09,7.5,2579.45,8.12,0.16,0.17,0.93,6.76,10.18,1972.61
2023/1/19 15:00,0.5,1.04,10.78,31.27,3.41,6.11,0.4,292.66,7.49,2583.67,8.12,0.16,0.17,1.33,6.77,10.18,1917.26
2023/1/19 15:15,0.5,1.04,10.78,31.28,3.41,6.06,0.76,292.65,7.49,2589.17,8.12,0.16,0.58,0.97,6.78,10.16,1957.11
2023/1/19 15:30,0.5,1.04,10.78,31.34,3.41,6.01,0,292.9,7.55,2533.81,9.03,0.16,0.58,1.09,6.77,8.95,2007.36
2023/1/19 15:45,0.5,1.04,10.78,31.31,3.4,6.03,1.93,292.76,7.52,2430.17,9.03,0.16,0.58,0.99,6.78,8.95,2026.2
2023/1/19 16:00,0.5,1.04,10.78,31.23,3.41,6.06,0,292.79,7.51,2420.55,9.03,0.16,0.58,1.13,6.77,8.95,2060.85
2023/1/19 16:15,0.5,1.04,10.78,31.64,3.41,6.09,0.99,292.62,7.49,2541.17,9.03,0.17,0.58,1.04,6.76,8.97,2051.52
2023/1/19 16:30,0.5,1.04,10.78,31.64,3.41,6.09,2.58,292.67,7.49,2464.72,9.03,0.17,0.58,0.98,6.76,8.98,2086.17
2023/1/19 16:45,0.5,1.04,10.78,31.63,3.44,6.01,0,292.74,7.48,2483.76,9.03,0.17,0.58,1.1,6.76,8.95,2058.88
2023/1/19 17:00,0.5,1.04,10.78,31.69,3.43,6.05,0,300.54,7.5,2425.16,9.03,0.17,0.58,1.01,6.75,8.95,2088.62
2023/1/19 17:15,0.5,1.04,10.78,31.69,3.43,6.05,1.93,300.48,7.52,2425.75,9.03,0.17,0.58,1.12,6.75,8.95,2103.34
2023/1/19 17:30,0.5,1.04,10.69,31.67,3.43,6.04,0.17,300.57,7.51,2444.89,9.42,0.17,0.71,1,6.74,9.16,2072.72
2023/1/19 17:45,0.5,1.04,10.78,31.64,3.43,6.03,1.52,300.51,7.5,2508.49,9.42,0.17,0.71,1.16,6.75,9.16,2083.91
2023/1/19 18:00,0.5,1.04,10.78,31.67,3.43,6.06,0.52,300.55,7.5,2420.26,9.42,0.17,0.71,1.14,6.74,9.19,2078.51
2023/1/19 18:15,0.5,1.04,10.78,31.05,3.44,6.04,0.7,300.33,7.46,2575.72,9.42,0.17,0.71,1.21,6.74,9.18,2064.18
2023/1/19 18:30,0.5,1.04,10.78,31.08,3.43,6.05,0,300.58,7.48,2469.53,9.42,0.17,0.71,1.02,6.74,9.16,2071.25
2023/1/19 18:45,0.5,1.04,10.78,31.08,3.21,6.04,2.05,300.33,7.46,2465.7,9.42,0.17,0.71,1.12,6.74,9.17,2047.4
2023/1/19 19:00,0.5,1.04,10.78,31.12,3.21,6,2.29,274.75,7.47,2423.4,9.42,0.17,0.71,1.14,6.73,9.2,2048.09
2023/1/19 19:15,0.5,1.04,10.78,30.99,3.21,6.02,2.52,274.74,7.46,2550.1,9.42,0.17,0.88,1.1,6.74,9.2,2039.16
2023/1/19 19:30,0.5,1.04,10.77,31.05,3.2,6.05,0,274.96,7.48,2441.16,9.75,0.17,0.88,1.1,6.73,9.73,2038.96
2023/1/19 19:45,0.5,1.04,10.78,31.02,3.21,6.07,0.4,274.75,7.45,2512.02,9.74,0.17,0.88,1.26,6.74,9.73,2072.53
2023/1/19 1:00,0.5,1.04,10.78,33.01,3.47,5.96,0,440.86,7.53,1900.77,8.24,0.2,0.05,0.69,6.82,9.07,1603.49
2023/1/19 1:15,0.5,1.04,10.78,32.96,3.46,6.06,2.17,440.91,7.56,1985.77,8.25,0.2,0.05,0.72,6.82,9.09,1608.49
2023/1/19 1:30,0.5,1.04,10.78,32.97,3.46,6.01,0.64,440.97,7.58,1881.93,8.61,0.2,0.48,0.95,6.81,9.16,1645.99
2023/1/19 1:45,0.5,1.04,10.69,33.01,3.46,6.1,0.23,440.97,7.59,1955.83,8.61,0.2,0.48,0.97,6.79,9.16,1623.02
2023/1/19 20:00,0.5,1.04,10.78,31.01,3.22,6.08,2.11,274.71,7.45,2440.97,9.74,0.17,0.88,1.09,6.72,9.73,2085.97
2023/1/19 20:15,0.5,1.04,10.78,30.75,3.21,6.06,1.46,274.9,7.47,2524.68,9.74,0.2,0.88,1.25,6.73,9.73,2080.38
2023/1/19 20:30,0.5,1.04,10.78,30.77,3.21,6.04,0,274.8,7.43,2468.45,9.74,0.2,0.88,1.09,6.71,9.76,2099.03
2023/1/19 20:45,0.5,1.04,10.69,30.74,3.11,6.1,0,274.82,7.43,2511.73,9.74,0.2,0.88,1.2,6.71,9.72,2097.36
2023/1/19 21:00,0.5,1.04,10.78,30.77,3.11,5.99,0,275.86,7.45,2500.24,9.74,0.2,0.88,1.17,6.71,9.73,2089.8
2023/1/19 21:15,0.5,1.04,10.78,30.72,3.11,5.98,2.7,275.63,7.43,2476.69,9.74,0.2,0.81,1.29,6.71,9.73,2092.84
2023/1/19 21:30,0.5,1.04,10.78,30.7,3.1,5.99,1.87,275.58,7.42,2490.04,9.72,0.2,0.81,1.18,6.7,10.04,2099.81
2023/1/19 21:45,0.5,1.04,10.78,30.76,3.1,6.06,0.81,275.82,7.44,2522.62,9.72,0.2,0.81,1.39,6.7,10.07,2106.58
2023/1/19 22:00,0.5,1.04,10.78,30.8,3.1,6.01,0,275.86,7.44,2543.23,9.72,0.2,0.81,1.29,6.7,10.08,2338.5
2023/1/19 22:15,0.5,1.04,10.78,30.54,3.1,6.03,2.52,275.67,7.41,2514.57,9.72,0.19,0.81,1.36,6.7,10.05,2288.64
2023/1/19 22:30,0.5,1.04,10.78,30.58,3.1,5.97,0,275.86,7.42,2570.42,9.72,0.19,0.81,1.31,6.7,10.04,2279.42
2023/1/19 22:45,0.5,1.04,10.78,30.59,3.13,6.08,1.64,275.73,7.41,2514.77,9.72,0.19,0.81,1.36,6.7,10.04,2281.87
2023/1/19 23:00,0.5,1.04,10.78,30.5,3.14,6.04,0,275.71,7.39,2477.77,9.72,0.19,0.81,1.24,6.7,10.04,2252.23
2023/1/19 23:15,0.5,1.04,10.78,30.49,3.13,6.09,0,275.84,7.42,2486.7,9.72,0.19,0.81,1.33,6.7,10.07,2273.53
2023/1/19 23:30,0.5,1.04,10.78,30.57,3.13,6.03,2.4,275.59,7.38,2480.03,9.84,0.19,1.03,1.38,6.7,10.32,2240.65
2023/1/19 23:45,0.5,1.04,10.78,30.59,3.13,6.08,0.76,275.83,7.43,2481.79,9.84,0.19,1.03,2.24,6.71,10.33,2204.63
2023/1/19 2:00,0.5,1.04,10.69,32.98,3.46,6,0,440.97,7.56,1862.99,8.61,0.2,0.48,1.03,6.78,9.16,1615.17
2023/1/19 2:15,0.5,1.04,10.78,31.54,3.47,6.06,1.17,440.72,7.53,1956.91,8.61,0.18,0.48,1.19,6.79,9.19,1630.97
2023/1/19 2:30,0.5,1.04,10.78,31.62,3.46,6.03,3.05,440.78,7.53,1899.1,8.61,0.18,0.48,0.93,6.79,9.16,1628.42
2023/1/19 2:45,0.5,1.04,10.78,31.52,3.13,6.11,3.29,440.73,7.54,1968,8.61,0.18,0.48,0.91,6.79,9.16,1599.76
2023/1/19 3:00,0.5,1.04,10.78,31.53,3.14,5.98,1.05,324.92,7.51,1866.52,8.61,0.18,0.48,0.85,6.79,9.16,1613.3
2023/1/19 3:15,0.5,1.04,10.78,31.52,3.14,5.94,0,324.99,7.55,1941.4,8.61,0.18,0.44,1.03,6.78,9.16,1629.89
2023/1/19 3:30,0.5,1.04,10.78,31.6,3.14,5.98,3.17,324.89,7.57,1833.84,8.32,0.18,0.44,0.9,6.78,9.49,1603.88
2023/1/19 3:45,0.5,1.04,10.78,31.54,3.14,6.07,0,325.1,7.58,1960.05,8.32,0.18,0.44,0.87,6.78,9.5,1612.12
2023/1/19 4:00,0.5,1.04,10.78,31.53,3.13,6.04,2.4,324.87,7.55,1885.07,8.32,0.18,0.44,0.71,6.79,9.47,1603.29
2023/1/19 4:15,0.5,1.04,10.76,28.14,3.13,5.97,2.35,324.89,7.54,1952.1,8.31,0.19,0.44,0.86,6.79,9.47,1607.61
2023/1/19 4:30,0.5,1.04,10.69,28.17,3.14,6.06,0,325.13,7.58,1860.73,8.32,0.19,0.44,0.73,6.78,9.47,1615.17
2023/1/19 4:45,0.5,1.04,10.78,28.15,2.81,6.02,0.76,324.93,7.54,1927.47,8.32,0.19,0.44,0.85,6.78,9.47,1625.96
2023/1/19 5:00,0.5,1.04,10.78,28.17,2.81,6.04,0,253.32,7.51,1819.41,8.32,0.19,0.44,0.64,6.79,9.47,1613.3
2023/1/19 5:15,0.5,1.04,10.78,28.13,2.8,5.85,3.05,253.27,7.53,1923.74,8.32,0.19,0.34,0.72,6.79,9.5,1611.54
2023/1/19 5:30,0.5,1.04,10.78,28.14,2.8,6.04,0,253.28,7.54,1857.59,9.23,0.19,0.34,0.67,6.8,9.37,1627.53
2023/1/19 5:45,0.5,1.04,10.78,28.18,2.81,6.09,2.05,253.17,7.52,1989.49,9.23,0.19,0.34,0.71,6.8,9.34,1608.98
2023/1/19 6:00,0.5,1.04,10.69,28.14,2.81,6.08,0,253.42,7.52,1860.14,9.23,0.19,0.34,0.6,6.8,9.34,1604.27
2023/1/19 6:15,0.5,1.04,10.78,24.14,2.8,6.02,1.17,253.44,7.54,1936.59,9.23,0.18,0.34,0.76,6.8,9.35,1619.29
2023/1/19 6:30,0.5,1.04,10.78,24.15,2.8,6.05,3.23,253.26,7.53,1849.44,9.23,0.18,0.34,0.62,6.81,9.34,1600.94
2023/1/19 6:45,0.5,1.04,10.78,24.08,2.32,6.1,3.52,253.27,7.52,1932.18,9.23,0.18,0.34,0.71,6.82,9.36,1598.38
2023/1/19 7:00,0.5,1.04,10.78,24.14,2.32,6,0,184.91,7.51,1870.25,9.23,0.18,0.34,0.58,6.82,9.34,1620.76
2023/1/19 7:15,0.5,1.04,10.82,24.14,2.32,6,0,184.83,7.54,1967.22,9.23,0.18,0.34,0.8,6.84,9.35,1608.98
2023/1/19 7:30,0.5,1.04,10.78,24.18,2.31,6.04,3.11,184.69,7.52,1834.33,9.27,0.18,0.22,0.69,6.84,8.63,1611.24
2023/1/19 7:45,0.5,1.04,10.78,24.14,2.32,5.97,0,184.78,7.52,1919.62,9.27,0.18,0.22,0.72,6.84,8.63,1604.27
2023/1/19 8:00,0.5,1.04,10.78,24.22,2.33,5.95,0,184.93,7.55,1831.87,9.27,0.18,0.22,0.59,6.85,8.64,1589.06
2023/1/19 8:15,0.5,1.04,10.78,20.19,2.32,5.99,0.05,184.94,7.55,1912.84,9.27,0.18,0.22,0.65,6.86,8.67,1586.9
2023/1/19 8:30,0.5,1.04,10.78,20.15,2.32,5.89,0,184.83,7.52,1873.58,9.27,0.18,0.22,0.61,6.86,8.66,1612.12
2023/1/19 8:45,0.5,1.04,10.78,20.17,1.95,6.03,0,184.94,7.56,1960.74,9.27,0.18,0.22,0.5,6.86,8.63,1576.4
2023/1/19 9:00,0.5,1.04,10.78,20.22,1.95,6.09,0,176.81,7.56,1877.51,9.27,0.18,0.22,0.59,6.87,8.63,1576.79
2023/1/19 9:15,0.5,1.04,10.78,20.18,1.95,6.14,1.99,176.68,7.54,1961.62,9.27,0.18,0.12,0.51,6.88,8.66,1574.14
2023/1/19 9:30,0.5,1.04,10.78,20.22,1.94,6.08,0.81,176.78,7.56,1941.5,8.54,0.18,0.12,0.74,6.89,8.76,1587.39
2023/1/19 9:45,0.5,1.04,10.78,20.15,1.95,5.89,2.11,176.59,7.55,2023.45,8.54,0.18,0.12,0.61,6.88,8.73,1580.72
2023/1/20 0:00,0.5,1.04,10.78,30.54,3.13,5.98,0,275.79,7.43,2471.88,9.85,0.19,1.03,1.98,6.72,10.36,2176.66
2023/1/20 0:15,0.5,1.04,10.78,31.03,3.13,6,0,275.85,7.43,2453.33,9.84,0.2,1.03,1.73,6.72,10.32,2191.58
2023/1/20 0:30,0.5,1.04,10.78,31.04,3.14,6.01,0.4,275.62,7.41,2514.48,9.84,0.2,1.03,1.43,6.72,10.32,2123.86
2023/1/20 0:45,0.5,1.04,10.78,31.04,3.19,5.96,0,275.87,7.44,2465.8,9.84,0.2,1.03,1.36,6.72,10.32,2126.6
